"BehaviorSpace results (NetLogo 7.0.4)","Table version 2.0"
"model.nlogox"
"FSI-threshold-check"
"07/25/2026 15:56:20:404 +0530"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","government-intervention?","fsi-threshold","rho","panic-rate","fertilizer-shock","fuel-shock","[step]","bullwhip-ratio-farmer","bullwhip-ratio-retailer","[food-security-index] of one-of governments"
"286","false","0.6","0.1","1.02","0.627","0.75","85","55.16439097168362","18.712495762647794","0.23512500000000003"
"285","false","0.6","0.1","1.02","0.627","0.75","90","51.79341459991314","22.676160306387807","0.23512500000000003"
"286","false","0.6","0.1","1.02","0.627","0.75","86","55.26783144637359","18.872187693952007","0.23512500000000003"
"286","false","0.6","0.1","1.02","0.627","0.75","87","54.73568286701591","19.092734911593922","0.23512500000000003"
"285","false","0.6","0.1","1.02","0.627","0.75","91","52.08616534317096","22.655633207442087","0.23512500000000003"
"285","false","0.6","0.1","1.02","0.627","0.75","92","52.37352013842485","22.88530783822944","0.30553659383244824"
"286","false","0.6","0.1","1.02","0.627","0.75","88","55.9445760512084","19.066567955643265","0.23512500000000003"
"285","false","0.6","0.1","1.02","0.627","0.75","93","51.594130794974916","22.48846674064123","0.42309909383244826"
"286","false","0.6","0.1","1.02","0.627","0.75","89","55.47906553548505","19.027132709009514","0.2942843016498297"
"286","false","0.6","0.1","1.02","0.627","0.75","90","55.041943576390636","18.780224245469018","0.2942843016498297"
"285","false","0.6","0.1","1.02","0.627","0.75","94","50.65846432326855","22.112541050386415","0.2930272607396642"
"286","false","0.6","0.1","1.02","0.627","0.75","91","54.67619541660953","18.717351233766813","0.23512500000000003"
"285","false","0.6","0.1","1.02","0.627","0.75","95","50.63056817183848","21.741743083071267","0.2930272607396642"
"285","false","0.6","0.1","1.02","0.627","0.75","96","50.914094035475706","21.95634844208982","0.2930272607396642"
"286","false","0.6","0.1","1.02","0.627","0.75","92","53.763696620404694","18.381068258905415","0.34419087722709985"
"285","false","0.6","0.1","1.02","0.627","0.75","97","51.20845675797943","22.433966161627776","0.23512500000000003"
"286","false","0.6","0.1","1.02","0.627","0.75","93","52.23027666780599","18.05847027650263","0.34419087722709985"
"285","false","0.6","0.1","1.02","0.627","0.75","98","52.462789082827925","22.427209843952316","0.23512500000000003"
"286","false","0.6","0.1","1.02","0.627","0.75","94","52.2145650893746","18.354113047081682","0.34419087722709985"
"285","false","0.6","0.1","1.02","0.627","0.75","99","52.76723784561713","22.65260040269766","0.35268750000000004"
"286","false","0.6","0.1","1.02","0.627","0.75","95","54.29874362200171","18.349719502101927","0.23512500000000003"
"285","false","0.6","0.1","1.02","0.627","0.75","100","53.041099723569715","22.645619487204815","0.35268750000000004"
"286","false","0.6","0.1","1.02","0.627","0.75","96","54.215014780193414","18.496047025269608","0.23512500000000003"
"286","false","0.6","0.1","1.02","0.627","0.75","97","54.326209350390656","18.470057926659003","0.32584328897130216"
"285","false","0.6","0.1","1.02","0.627","0.75","101","53.137304336904734","23.028092639631538","0.30101899259152753"
"286","false","0.6","0.1","1.02","0.627","0.75","98","53.562187257182934","18.64114783355613","0.32584328897130216"
"285","false","0.6","0.1","1.02","0.627","0.75","102","53.680040293383776","23.240924785844292","0.23512500000000003"
"286","false","0.6","0.1","1.02","0.627","0.75","99","53.726189032460624","18.844218651339233","0.23512500000000003"
"285","false","0.6","0.1","1.02","0.627","0.75","103","53.677010303690146","23.381346399606883","0.23512500000000003"
"286","false","0.6","0.1","1.02","0.627","0.75","100","54.116109935469154","18.98492928414115","0.2937031766854993"
"285","false","0.6","0.1","1.02","0.627","0.75","104","55.13543914860172","24.537002993579723","0.23512500000000003"
"286","false","0.6","0.1","1.02","0.627","0.75","101","54.104470210566944","19.84299895828857","0.23512500000000003"
"285","false","0.6","0.1","1.02","0.627","0.75","105","55.14046861794054","24.466039331287284","0.23512500000000003"
"286","false","0.6","0.1","1.02","0.627","0.75","102","54.225811343837876","19.792542345586792","0.23512500000000003"
"285","false","0.6","0.1","1.02","0.627","0.75","106","52.43367156417599","23.34933376351585","0.35268750000000004"
"286","false","0.6","0.1","1.02","0.627","0.75","103","54.19324659610053","19.885624320676683","0.35268750000000004"
"285","false","0.6","0.1","1.02","0.627","0.75","107","52.63503599315406","23.33065357551324","0.47025000000000006"
"286","false","0.6","0.1","1.02","0.627","0.75","104","54.43072780683948","19.878705255314333","0.47025000000000006"
"285","false","0.6","0.1","1.02","0.627","0.75","108","52.90109602760811","23.41512014574715","0.4264124279896452"
"286","false","0.6","0.1","1.02","0.627","0.75","105","58.078562749646075","20.00140870437153","0.23512500000000003"
"285","false","0.6","0.1","1.02","0.627","0.75","109","53.23444868905223","23.45526391641222","0.42142667543996115"
"286","false","0.6","0.1","1.02","0.627","0.75","106","57.87748452812671","20.06141634724698","0.23512500000000003"
"285","false","0.6","0.1","1.02","0.627","0.75","110","53.01432007805463","23.3013761073646","0.4198620846117814"
"286","false","0.6","0.1","1.02","0.627","0.75","107","57.27166462741285","19.863059125998166","0.23512500000000003"
"285","false","0.6","0.1","1.02","0.627","0.75","111","53.080207175465276","23.515052132722307","0.23512500000000003"
"286","false","0.6","0.1","1.02","0.627","0.75","108","57.5039558084851","20.32485464001488","0.23512500000000003"
"285","false","0.6","0.1","1.02","0.627","0.75","112","53.05469822509338","23.483474313674048","0.23512500000000003"
"286","false","0.6","0.1","1.02","0.627","0.75","109","55.730631609413095","19.699000165655818","0.23512500000000003"
"285","false","0.6","0.1","1.02","0.627","0.75","113","53.21546177486754","23.637871215347545","0.35268750000000004"
"286","false","0.6","0.1","1.02","0.627","0.75","110","56.88547144690952","19.73564991061901","0.25346522620402867"
"285","false","0.6","0.1","1.02","0.627","0.75","114","53.01375144835412","23.440372846280923","0.35268750000000004"
"286","false","0.6","0.1","1.02","0.627","0.75","111","57.04213032652804","19.70248737172554","0.24616104307521613"
"285","false","0.6","0.1","1.02","0.627","0.75","115","53.17361535439039","23.634412389666007","0.3729096861033668"
"285","false","0.6","0.1","1.02","0.627","0.75","116","53.67448483842435","23.74326609154277","0.29460767189480774"
"286","false","0.6","0.1","1.02","0.627","0.75","112","57.267774873263726","19.93548894170719","0.24616104307521613"
"285","false","0.6","0.1","1.02","0.627","0.75","117","53.61481372136459","23.890555725890884","0.29460767189480774"
"286","false","0.6","0.1","1.02","0.627","0.75","113","56.58233794838585","19.74908459189874","0.23512500000000003"
"285","false","0.6","0.1","1.02","0.627","0.75","118","54.04667613792959","24.396594365052938","0.23512500000000003"
"286","false","0.6","0.1","1.02","0.627","0.75","114","56.15676498573973","19.60960241247068","0.35268750000000004"
"285","false","0.6","0.1","1.02","0.627","0.75","119","53.11111207346221","23.856268554785032","0.23512500000000003"
"286","false","0.6","0.1","1.02","0.627","0.75","115","61.21054448758702","19.825026609749894","0.23512500000000003"
"285","false","0.6","0.1","1.02","0.627","0.75","120","53.333922870327996","24.037423391142784","0.2766644442239445"
"286","false","0.6","0.1","1.02","0.627","0.75","116","60.80358137144971","19.620701796047165","0.23512500000000003"
"285","false","0.6","0.1","1.02","0.627","0.75","121","53.54013530889623","24.037659819429784","0.352525858288705"
"286","false","0.6","0.1","1.02","0.627","0.75","117","61.0428027716271","19.79867535708033","0.35268750000000004"
"286","false","0.6","0.1","1.02","0.627","0.75","118","60.46235906061298","19.534333916461605","0.35268750000000004"
"285","false","0.6","0.1","1.02","0.627","0.75","122","55.96668835027027","24.070694456479796","0.23512500000000003"
"286","false","0.6","0.1","1.02","0.627","0.75","119","57.96673102443998","19.45259552268818","0.23512500000000003"
"285","false","0.6","0.1","1.02","0.627","0.75","123","55.787071084270806","24.188468210639993","0.23512500000000003"
"286","false","0.6","0.1","1.02","0.627","0.75","120","60.3076560412003","19.624305584467372","0.23512500000000003"
"285","false","0.6","0.1","1.02","0.627","0.75","124","55.91154513570189","24.135292073362756","0.23512500000000003"
"286","false","0.6","0.1","1.02","0.627","0.75","121","60.47114454805159","19.769523846538487","0.23512500000000003"
"285","false","0.6","0.1","1.02","0.627","0.75","125","56.039764222551085","24.78453423051728","0.23512500000000003"
"286","false","0.6","0.1","1.02","0.627","0.75","122","60.5097873886793","20.128593463243092","0.23512500000000003"
"285","false","0.6","0.1","1.02","0.627","0.75","126","55.97782643983433","24.934084683372564","0.23512500000000003"
"286","false","0.6","0.1","1.02","0.627","0.75","123","60.41154107416733","20.07171906986894","0.23512500000000003"
"285","false","0.6","0.1","1.02","0.627","0.75","127","56.20465577540598","25.126570780264412","0.35268750000000004"
"286","false","0.6","0.1","1.02","0.627","0.75","124","60.27485372827571","20.120806430825915","0.35268750000000004"
"262","false","0.6","0.1","1.02","0.627","0.75","31","82.81692851677963","22.1662293221278","0.3135"
"285","false","0.6","0.1","1.02","0.627","0.75","128","56.551392227767785","25.72910636173004","0.23512500000000003"
"286","false","0.6","0.1","1.02","0.627","0.75","125","60.799864091261256","19.96290149971446","0.35268750000000004"
"285","false","0.6","0.1","1.02","0.627","0.75","129","56.81175144337164","25.729431936154814","0.23512500000000003"
"286","false","0.6","0.1","1.02","0.627","0.75","126","61.02520400789762","20.15846571646068","0.35268750000000004"
"285","false","0.6","0.1","1.02","0.627","0.75","130","56.81153573937709","25.80807300337626","0.24644317437690585"
"286","false","0.6","0.1","1.02","0.627","0.75","127","61.05161952238085","20.322692430649166","0.23665691711705258"
"285","false","0.6","0.1","1.02","0.627","0.75","131","55.5499298724351","25.133127186546965","0.3640056743769059"
"286","false","0.6","0.1","1.02","0.627","0.75","128","61.13335556525621","20.441127006988282","0.23665691711705258"
"285","false","0.6","0.1","1.02","0.627","0.75","132","57.006098726946085","24.820484113143173","0.23512500000000003"
"286","false","0.6","0.1","1.02","0.627","0.75","129","62.31263842886921","20.899918254210338","0.23512500000000003"
"285","false","0.6","0.1","1.02","0.627","0.75","133","57.027319520008874","24.89204815085803","0.23512500000000003"
"286","false","0.6","0.1","1.02","0.627","0.75","130","60.14282912578313","20.180087256184756","0.23512500000000003"
"285","false","0.6","0.1","1.02","0.627","0.75","134","57.272300369336904","24.967996474317083","0.23512500000000003"
"286","false","0.6","0.1","1.02","0.627","0.75","131","60.3006198664184","20.32098929465432","0.31193573534683466"
"285","false","0.6","0.1","1.02","0.627","0.75","135","57.32050646893838","25.085934743532718","0.23512500000000003"
"286","false","0.6","0.1","1.02","0.627","0.75","132","60.48178286158923","20.321836262876523","0.31193573534683466"
"285","false","0.6","0.1","1.02","0.627","0.75","136","55.809875094318286","24.419705382431648","0.23512500000000003"
"286","false","0.6","0.1","1.02","0.627","0.75","133","60.133630223941196","20.30593348001427","0.23512500000000003"
"285","false","0.6","0.1","1.02","0.627","0.75","137","56.08427881148315","24.503945749073598","0.3203435434820216"
"286","false","0.6","0.1","1.02","0.627","0.75","134","60.09665874488105","20.445838107670944","0.35268750000000004"
"285","false","0.6","0.1","1.02","0.627","0.75","138","56.67670783081816","24.61327228285565","0.23512500000000003"
"286","false","0.6","0.1","1.02","0.627","0.75","135","60.23048009395879","20.60205211152944","0.35268750000000004"
"285","false","0.6","0.1","1.02","0.627","0.75","139","56.76607657147875","24.564905438357684","0.23512500000000003"
"286","false","0.6","0.1","1.02","0.627","0.75","136","60.022786557810214","21.30152837019631","0.35268750000000004"
"285","false","0.6","0.1","1.02","0.627","0.75","140","56.87208960054835","24.68446265351342","0.23512500000000003"
"286","false","0.6","0.1","1.02","0.627","0.75","137","62.62822283490312","21.250403282619267","0.23512500000000003"
"285","false","0.6","0.1","1.02","0.627","0.75","141","57.07288591075432","24.70261527741585","0.35268750000000004"
"286","false","0.6","0.1","1.02","0.627","0.75","138","62.79974730614674","21.393821120026015","0.3280089080021524"
"285","false","0.6","0.1","1.02","0.627","0.75","142","57.12680397800928","24.53732148542731","0.23512500000000003"
"286","false","0.6","0.1","1.02","0.627","0.75","139","62.95823390901995","21.381015926170647","0.3493384688790439"
"285","false","0.6","0.1","1.02","0.627","0.75","143","56.67170132638292","24.311738182688035","0.23512500000000003"
"286","false","0.6","0.1","1.02","0.627","0.75","140","62.713312223953366","21.264483405756167","0.3493384688790439"
"285","false","0.6","0.1","1.02","0.627","0.75","144","56.602358196211746","24.35211729759621","0.23512500000000003"
"286","false","0.6","0.1","1.02","0.627","0.75","141","62.52194734304546","21.26128767520344","0.3335601701669928"
"285","false","0.6","0.1","1.02","0.627","0.75","145","53.58909614888077","22.973530223224888","0.23512500000000003"
"286","false","0.6","0.1","1.02","0.627","0.75","142","64.97168397819244","21.255751240050746","0.2501998132690686"
"285","false","0.6","0.1","1.02","0.627","0.75","146","53.620399378039714","23.113435049802685","0.23512500000000003"
"286","false","0.6","0.1","1.02","0.627","0.75","143","65.38057605868701","21.526368864247456","0.23512500000000003"
"285","false","0.6","0.1","1.02","0.627","0.75","147","53.49762576148358","23.219326305356752","0.35268750000000004"
"286","false","0.6","0.1","1.02","0.627","0.75","144","65.36563938430781","21.581822173527577","0.23512500000000003"
"285","false","0.6","0.1","1.02","0.627","0.75","148","53.50518989210018","23.36582038420575","0.35268750000000004"
"286","false","0.6","0.1","1.02","0.627","0.75","145","64.58794527068065","21.40742589011963","0.23512500000000003"
"285","false","0.6","0.1","1.02","0.627","0.75","149","53.597652798645925","23.79889360235159","0.35268750000000004"
"262","false","0.6","0.1","1.02","0.627","0.75","32","82.69917808474314","21.925763604097607","0.3135"
"286","false","0.6","0.1","1.02","0.627","0.75","146","64.20122167948233","21.978685082749486","0.34660677246004284"
"285","false","0.6","0.1","1.02","0.627","0.75","150","53.83038918362386","23.75170567831034","0.23512500000000003"
"286","false","0.6","0.1","1.02","0.627","0.75","147","65.86906759954648","21.939780173486827","0.23512500000000003"
"285","false","0.6","0.1","1.02","0.627","0.75","151","53.998308497197726","23.890001054954716","0.35268750000000004"
"286","false","0.6","0.1","1.02","0.627","0.75","148","65.83436283537846","22.077799115097186","0.23512500000000003"
"285","false","0.6","0.1","1.02","0.627","0.75","152","53.96488452874609","23.885739753156084","0.3336237053500109"
