"BehaviorSpace results (NetLogo 7.0.4)","Table version 2.0"
"model.nlogox"
"E2-intervention-returns-panic"
"07/25/2026 15:55:12:733 +0530"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","government-intervention?","rho","panic-rate","fertilizer-shock","fuel-shock","[step]","bullwhip-ratio-farmer","bullwhip-ratio-retailer","[food-security-index] of one-of governments"
"3","true","0","1","0.627","0.75","143","24.559787849926543","7.981338232740609","0.23512500000000003"
"3","true","0","1","0.627","0.75","144","24.41490030054808","7.9180301579229475","0.23512500000000003"
"3","true","0","1","0.627","0.75","145","24.003490134409308","7.729053340275056","0.2547786379529717"
"3","true","0","1","0.627","0.75","146","23.997622306785452","7.708979588736635","0.32824363841957493"
"3","true","0","1","0.627","0.75","147","24.32821485009821","7.656600429514659","0.23512500000000003"
"3","true","0","1","0.627","0.75","148","23.83243952705229","7.567757999788741","0.23512500000000003"
"3","true","0","1","0.627","0.75","149","23.790598112268192","7.472891027235657","0.23512500000000003"
"3","true","0","1","0.627","0.75","150","23.877177152169377","7.493875887354029","0.23512500000000003"
"3","true","0","1","0.627","0.75","151","23.324738303235403","7.387597212039021","0.32613446435906035"
"1","true","0","1","0.627","0.75","5","0","0","0.8613078202148582"
"2","true","0","1","0.627","0.75","144","39.44653208202441","10.032847653539447","0.3532052686723548"
"2","true","0","1","0.627","0.75","145","40.0292129310497","10.059827020881814","0.2442095846712183"
"3","true","0","1","0.627","0.75","152","23.42628152921889","7.375372372040091","0.3923699348591685"
"2","true","0","1","0.627","0.75","146","39.87062479209695","10.032102876326215","0.23512500000000003"
"3","true","0","1","0.627","0.75","153","24.033461097781725","7.3900328402906545","0.25529719312909066"
"2","true","0","1","0.627","0.75","147","39.8708768525882","10.034284698215114","0.23512500000000003"
"3","true","0","1","0.627","0.75","154","24.444965663213917","7.401938040594259","0.23512500000000003"
"3","true","0","1","0.627","0.75","155","24.60814560292003","7.484924257004946","0.23512500000000003"
"2","true","0","1","0.627","0.75","148","39.295045787600294","9.844527235167076","0.35268750000000004"
"1","true","0","1","0.627","0.75","6","0","0","0.8165694337363629"
"3","true","0","1","0.627","0.75","156","24.67979590641213","7.500692463353105","0.23512500000000003"
"2","true","0","1","0.627","0.75","149","39.2002551738698","9.791237013140545","0.28810257424196295"
"4","true","0","1","0.627","0.75","0","0","0","1"
"4","true","0","1","0.627","0.75","1","0","0","0.9050112445294328"
"2","true","0","1","0.627","0.75","150","39.61106857759771","9.757121787863653","0.23512500000000003"
"4","true","0","1","0.627","0.75","2","0","0","0.7242435708054132"
"2","true","0","1","0.627","0.75","151","39.520418092498765","9.771017385393144","0.26729169047310686"
"4","true","0","1","0.627","0.75","3","0","0","0.6533967679698246"
"2","true","0","1","0.627","0.75","152","39.10243339602127","9.773652149688429","0.26729169047310686"
"2","true","0","1","0.627","0.75","153","39.274751704451326","9.793156937221774","0.2810981818534325"
"4","true","0","1","0.627","0.75","4","0","0","0.6533967679698246"
"2","true","0","1","0.627","0.75","154","37.76325949455829","9.390634085866653","0.29085952427669437"
"4","true","0","1","0.627","0.75","5","0","0","0.7475503870441754"
"4","true","0","1","0.627","0.75","6","0","0","0.6816038842942264"
"2","true","0","1","0.627","0.75","155","37.76643673359772","9.408058053160579","0.3074460188498827"
"4","true","0","1","0.627","0.75","7","0","0","0.6830164069284153"
"2","true","0","1","0.627","0.75","156","36.524622065125534","9.099054712493974","0.23512500000000003"
"4","true","0","1","0.627","0.75","8","0","0","0.6830164069284153"
"4","true","0","1","0.627","0.75","9","0","0","0.6830164069284153"
"4","true","0","1","0.627","0.75","10","0","0","0.6927781885256594"
"5","true","0","1","0.627","0.75","0","0","0","1"
"4","true","0","1","0.627","0.75","11","0","0","0.7718219724031965"
"1","true","0","1","0.627","0.75","7","0","0","0.8165694337363629"
"5","true","0","1","0.627","0.75","1","0","0","0.9362023585025645"
"5","true","0","1","0.627","0.75","2","0","0","0.5919188927022696"
"5","true","0","1","0.627","0.75","3","0","0","0.5919188927022696"
"5","true","0","1","0.627","0.75","4","0","0","0.5919188927022696"
"5","true","0","1","0.627","0.75","5","0","0","0.8027197059253339"
"5","true","0","1","0.627","0.75","6","0","0","0.8660745807399575"
"5","true","0","1","0.627","0.75","7","0","0","0.8660745807399575"
"4","true","0","1","0.627","0.75","12","33.26412167429267","6.960164073309049","0.5869376648541198"
"5","true","0","1","0.627","0.75","8","0","0","0.6552268658846604"
"4","true","0","1","0.627","0.75","13","35.06922715141166","7.310116841325716","0.5869376648541198"
"5","true","0","1","0.627","0.75","9","0","0","0.6552268658846604"
"4","true","0","1","0.627","0.75","14","35.174461345076395","8.262230040732067","0.5"
"4","true","0","1","0.627","0.75","15","36.015278962447915","8.160509939640773","0.6501780943669477"
"4","true","0","1","0.627","0.75","16","56.20724747918042","11.898314666631912","0.5"
"5","true","0","1","0.627","0.75","10","0","0","0.5814025404732311"
"5","true","0","1","0.627","0.75","11","0","0","0.6857522720746777"
"4","true","0","1","0.627","0.75","17","56.572460473462215","12.851742904726986","0.5"
"4","true","0","1","0.627","0.75","18","56.086184734031285","13.488990379242578","0.3135"
"4","true","0","1","0.627","0.75","19","56.727772119024166","13.721850560909566","0.3135"
"4","true","0","1","0.627","0.75","20","57.80555614561429","13.979362659233093","0.3135"
"5","true","0","1","0.627","0.75","12","45.75803286274493","11.411843896974526","0.5"
"4","true","0","1","0.627","0.75","21","58.138329021030565","14.622966265527849","0.47025"
"5","true","0","1","0.627","0.75","13","45.177783249735235","11.665104743465678","0.5"
"4","true","0","1","0.627","0.75","22","57.54393801764112","13.65515395275765","0.3135"
"5","true","0","1","0.627","0.75","14","46.298079546475876","12.290056686217506","0.5"
"4","true","0","1","0.627","0.75","23","56.44809423922876","13.717075319375104","0.3135"
"5","true","0","1","0.627","0.75","15","47.23006150536722","14.916670126196285","0.5"
"4","true","0","1","0.627","0.75","24","50.254780799095066","12.244904923451571","0.3135"
"5","true","0","1","0.627","0.75","16","47.131220969622305","14.897482376711398","0.5"
"4","true","0","1","0.627","0.75","25","49.5262513946152","12.028888707868587","0.3135"
"5","true","0","1","0.627","0.75","17","47.22857503444902","15.568925567589451","0.6692598553994809"
"4","true","0","1","0.627","0.75","26","49.3104410835074","12.225389193561908","0.3135"
"5","true","0","1","0.627","0.75","18","47.70982194698807","15.541096422596944","0.47193682776179524"
"5","true","0","1","0.627","0.75","19","48.654240749201016","17.043455685602254","0.47193682776179524"
"4","true","0","1","0.627","0.75","27","48.826929102156136","12.199357963631972","0.3135"
"4","true","0","1","0.627","0.75","28","43.4517113405718","11.093996254974712","0.47025"
"5","true","0","1","0.627","0.75","20","41.76416567015481","15.189943201101126","0.3445502571241455"
"5","true","0","1","0.627","0.75","21","42.52893107372979","15.77241274849506","0.5013002571241455"
"4","true","0","1","0.627","0.75","29","43.698171583312025","11.080060447867426","0.46252785608558006"
"5","true","0","1","0.627","0.75","22","42.43126937352286","15.835582061955527","0.4082940642963846"
"4","true","0","1","0.627","0.75","30","43.248374586965646","10.96538571297989","0.42322052764730955"
"4","true","0","1","0.627","0.75","31","43.241164871995494","11.029780416884275","0.4679829492111397"
"5","true","0","1","0.627","0.75","23","42.795450514822555","15.640454902535291","0.4082940642963846"
"5","true","0","1","0.627","0.75","24","43.4704713559726","16.202731823794746","0.5639747525778005"
"5","true","0","1","0.627","0.75","25","43.44602889229767","16.33785227885694","0.4344765264383242"
"4","true","0","1","0.627","0.75","32","44.626289815441126","10.841362746420867","0.3135"
"5","true","0","1","0.627","0.75","26","41.09610095148279","15.089731931182412","0.31464646468374513"
"5","true","0","1","0.627","0.75","27","39.15783499863504","14.385875276421274","0.3135"
"4","true","0","1","0.627","0.75","33","44.38459934997629","10.976109893744056","0.3135"
"5","true","0","1","0.627","0.75","28","39.907628242833674","14.453202760385494","0.3135"
"4","true","0","1","0.627","0.75","34","40.97043031694513","10.64749174898937","0.47025"
"4","true","0","1","0.627","0.75","35","41.36200059465272","10.576307305473184","0.5659632738715676"
"4","true","0","1","0.627","0.75","36","38.574192561645816","10.302459683607871","0.4559813208664504"
"4","true","0","1","0.627","0.75","37","39.4878934183466","10.297393377664974","0.37084652928887724"
"5","true","0","1","0.627","0.75","29","40.27798200468228","14.519717488003131","0.43753730401943036"
"4","true","0","1","0.627","0.75","38","39.17514574625699","10.38487746048717","0.3135"
"5","true","0","1","0.627","0.75","30","38.41541220468533","13.612410558839745","0.45555065870326505"
"4","true","0","1","0.627","0.75","39","36.1092367521632","10.02933181119866","0.3135"
"5","true","0","1","0.627","0.75","31","38.138093197951214","13.478282010713919","0.49450816309031376"
"4","true","0","1","0.627","0.75","40","36.12102655646244","10.074474778073634","0.3135"
"5","true","0","1","0.627","0.75","32","38.59277319101966","13.362114907636181","0.31971190970660635"
"4","true","0","1","0.627","0.75","41","33.95209042967357","9.881573194441078","0.47025"
"5","true","0","1","0.627","0.75","33","35.513999046022164","12.163235592297987","0.31491425258535916"
"4","true","0","1","0.627","0.75","42","32.16730633317061","9.37850406079634","0.5360762352903905"
"4","true","0","1","0.627","0.75","43","30.00149113813432","8.845247202767368","0.41116472408600957"
"5","true","0","1","0.627","0.75","34","35.338701341339515","12.097027095681764","0.3135"
"4","true","0","1","0.627","0.75","44","30.86265644140243","8.930057032931312","0.34975181170344377"
"5","true","0","1","0.627","0.75","35","35.07390740259469","12.150764004691656","0.3135"
"4","true","0","1","0.627","0.75","45","30.140401139926933","9.036909981512105","0.34975181170344377"
"5","true","0","1","0.627","0.75","36","35.742968897907424","12.133257565376105","0.3135"
"4","true","0","1","0.627","0.75","46","30.478838486074725","9.104016788234224","0.34975181170344377"
"5","true","0","1","0.627","0.75","37","31.29512153524517","10.631300805094646","0.3135"
"4","true","0","1","0.627","0.75","47","30.88453884658937","9.159493118141542","0.4815821787928575"
"5","true","0","1","0.627","0.75","38","31.815146347591014","10.640798503216384","0.3390164893408302"
"4","true","0","1","0.627","0.75","48","30.736926524693892","9.136599899320773","0.45436694647227394"
"4","true","0","1","0.627","0.75","49","30.476795725959008","9.25494986749405","0.41268161863820163"
"5","true","0","1","0.627","0.75","39","31.905084106399638","10.634446450565028","0.33760550524651783"
"4","true","0","1","0.627","0.75","50","31.64648092815156","9.288105666730493","0.3135"
"5","true","0","1","0.627","0.75","40","32.09865879091667","10.652550932787532","0.3135"
"4","true","0","1","0.627","0.75","51","30.486422221916747","9.162545761891831","0.3135"
"5","true","0","1","0.627","0.75","41","32.774855442897085","10.500467923839187","0.3135"
"5","true","0","1","0.627","0.75","42","32.55264024885446","10.378914607448571","0.3135"
"5","true","0","1","0.627","0.75","43","33.09093618776091","10.41832732338689","0.3768313566087938"
"5","true","0","1","0.627","0.75","44","33.227781611643884","10.445284356641203","0.3983301619751341"
"5","true","0","1","0.627","0.75","45","31.972044553181835","10.022720922355843","0.4151030071084849"
"5","true","0","1","0.627","0.75","46","31.574345956410774","10.015297848189288","0.5031993354526592"
"5","true","0","1","0.627","0.75","47","31.871136081463113","10.081818834748537","0.35293706936779495"
"5","true","0","1","0.627","0.75","48","31.334615105575477","9.886598911724327","0.3135"
"5","true","0","1","0.627","0.75","49","31.651894616145576","10.065855144482942","0.3713503346856448"
"5","true","0","1","0.627","0.75","50","29.320598603671232","9.560358274137304","0.3135"
"5","true","0","1","0.627","0.75","51","29.21012828218087","9.529258926310742","0.3135"
"5","true","0","1","0.627","0.75","52","29.436095317452235","9.829449631513324","0.47025"
"5","true","0","1","0.627","0.75","53","29.835248938254153","9.849035192898748","0.47025"
"5","true","0","1","0.627","0.75","54","29.867404813246473","9.871726045842745","0.4507342816780707"
"4","true","0","1","0.627","0.75","52","30.62569463554758","9.127887818207409","0.3502285148383527"
"5","true","0","1","0.627","0.75","55","29.893598312457843","9.819502359283815","0.47031606791134495"
"5","true","0","1","0.627","0.75","56","30.30321618887918","9.787350180087927","0.3135"
"5","true","0","1","0.627","0.75","57","30.166622162499504","9.820706276423532","0.3135"
"4","true","0","1","0.627","0.75","53","31.01734827465214","9.182007143487402","0.41275650658946106"
"5","true","0","1","0.627","0.75","58","28.369453457973663","9.411663727118135","0.38734790481941395"
"5","true","0","1","0.627","0.75","59","28.328459951964128","9.278330801834043","0.5212412950796023"
"1","true","0","1","0.627","0.75","8","0","0","0.7517090378735367"
"5","true","0","1","0.627","0.75","60","27.243220984971504","9.118287995777404","0.40196444441981866"
"5","true","0","1","0.627","0.75","61","27.58354159002576","9.096449549441376","0.3869089886518366"
"4","true","0","1","0.627","0.75","54","30.858733441475675","9.248948186084984","0.39049537035395926"
"5","true","0","1","0.627","0.75","62","27.737124736743468","9.306963943828064","0.3595677224216078"
"4","true","0","1","0.627","0.75","55","32.39403397885159","9.320627762228682","0.3182982025037355"
"5","true","0","1","0.627","0.75","63","28.037295553501252","9.358680925550045","0.3595677224216078"
"4","true","0","1","0.627","0.75","56","30.327514717081094","8.520601399247871","0.3135"
"4","true","0","1","0.627","0.75","57","30.68895635100383","8.517054274248103","0.3135"
"5","true","0","1","0.627","0.75","64","27.72090886939875","9.253065972685775","0.34800243404773784"
"4","true","0","1","0.627","0.75","58","30.879006277757735","8.554477999164591","0.3135"
"5","true","0","1","0.627","0.75","65","25.709312439897126","8.763688067912883","0.5047524340477378"
"4","true","0","1","0.627","0.75","59","30.104187554572345","8.499204837611451","0.3135"
"5","true","0","1","0.627","0.75","66","26.43831103029121","8.748903388382413","0.24322500913769646"
"4","true","0","1","0.627","0.75","60","30.04347946280448","8.657631193607084","0.4269397761456968"
"5","true","0","1","0.627","0.75","67","26.824845034790677","8.792868827961694","0.23512500000000003"
"4","true","0","1","0.627","0.75","61","30.111484026064446","8.695341861067034","0.4269397761456968"
"4","true","0","1","0.627","0.75","62","29.406252778772004","8.669237224708812","0.3215967350121034"
"5","true","0","1","0.627","0.75","68","26.952174018876633","8.777699276396335","0.24426267095456133"
"5","true","0","1","0.627","0.75","69","26.64433298746108","8.687852958520784","0.23512500000000003"
"4","true","0","1","0.627","0.75","63","29.83394122596027","8.658098842062824","0.3135"
"5","true","0","1","0.627","0.75","70","26.520532579215804","8.721723635918174","0.23512500000000003"
"4","true","0","1","0.627","0.75","64","29.89234262731719","8.837860200611095","0.3339539574261244"
"5","true","0","1","0.627","0.75","71","26.556602953091105","8.841574095969076","0.3005774901844899"
"4","true","0","1","0.627","0.75","65","30.092128045696214","8.835714521229939","0.3135"
"5","true","0","1","0.627","0.75","72","25.65471720859897","8.608064933349631","0.2675464707068692"
"4","true","0","1","0.627","0.75","66","30.321888418499437","8.824042199881497","0.26451721696336233"
"5","true","0","1","0.627","0.75","73","25.60369991599234","8.501761193916144","0.2793426831807396"
"4","true","0","1","0.627","0.75","67","29.52258119823986","8.596376117319755","0.2545596107665435"
"5","true","0","1","0.627","0.75","74","25.854421733351412","8.459808245934013","0.23512500000000003"
"4","true","0","1","0.627","0.75","68","29.53565434067274","8.650159503805973","0.2612872539485335"
"5","true","0","1","0.627","0.75","75","25.975025093063294","8.461447023279048","0.23512500000000003"
"4","true","0","1","0.627","0.75","69","30.21271904009929","8.680426271772129","0.23512500000000003"
